Fwd.Packet.Length.Mean,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.IAT.Mean,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.IAT.Mean,Bwd.IAT.Max,Bwd.IAT.Min,Packet.Length.Mean,Max.Packet.Length,Min.Packet.Length,Flow.IAT.Mean,Flow.IAT.Max,Flow.IAT.Min,Flow.Bytes.s,Flow.Packets.s,ProtocolName
0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,9824.0,9824.0,9824,0.0,203.583061889251,YOUTUBE
0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,9826.0,9826.0,9826,0.0,203.541624262162,YOUTUBE
0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,10582.0,10582.0,10582,0.0,189.000189000189,YOUTUBE
115.083333333333,817,0,117634.454545455,470656.0,107.0,895.517857142857,5936,0,23472.3636363636,469421.0,0.0,746.811594202899,5936,0,19313.1194029851,469421.0,0,39822.9028446366,52.551084677572,YOUTUBE
94.3333333333333,817,0,99168.3636363636,276272.0,0.0,1349.16666666667,4516,0,163692.6,275731.0,41.0,485.631578947368,4516,0,64167.7647058823,268746.0,0,8458.5259961938,16.5008635451922,YOUTUBE
0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,6611.0,6611.0,6611,0.0,302.526092875511,YOUTUBE
20.0147058823529,1212,0,23496.8740740741,2006659.0,902.0,1849.00160771704,5840,0,1865.19484702094,125312.0,0.0,1518.8418972332,5840,0,4190.32760898283,2006659.0,0,363421.391277264,238.960076013263,YOUTUBE
75.6666666666667,242,0,395133.375,2732687.0,788.0,345.305555555556,3496,0,6358.91428571428,63538.0,0.0,285.04347826087,3496,0,71842.4318181818,2732687.0,0,4147.9664935922,14.2356995280391,YOUTUBE
11.2666666666667,1212,0,21273.7046979866,2014491.0,0.0,2094.4962962963,8520,0,7711.20149253731,148913.0,0.0,994.56993006993,8520,0,11161.2042253521,2014491.0,0,89737.0860204266,89.9115459675145,YOUTUBE
84.375,242,0,480304.428571429,2693006.0,1096.0,275.515151515152,2836,0,14494.53125,130123.0,0.0,232.547619047619,2836,0,84053.275,2693006.0,0,2905.00280923022,12.1946467880044,YOUTUBE
40.2727272727273,242,0,315856.8,2939125.0,0.0,515.777777777778,2048,0,21972.25,108217.0,0.0,242.142857142857,2048,0,166240.421052632,2939125.0,0,1609.90676787709,6.33198335448216,YOUTUBE
49.2222222222222,242,0,414257.0,2898650.0,0.0,534.0,2836,0,57162.0,145316.0,0.0,227.9375,2836,0,236718.285714286,2898650.0,0,1100.46420458797,4.52617577976956,YOUTUBE
76.1182795698925,373,0,37581.2608695652,2569718.0,32.0,825.566197183099,5672,0,2504.1779661017,130005.0,0.0,668.496659242762,5672,0,7734.8456375839,2569718.0,0,86813.3285668505,129.574290609682,YOUTUBE
124.089285714286,2736,0,61806.1272727273,2571812.0,0.0,948.394366197183,5672,0,12155.5857142857,152747.0,0.0,580.3515625,5672,0,26978.8650793651,2419325.0,0,21852.7907059524,37.3602264206226,YOUTUBE
208.388888888889,1361,0,186745.529411765,2062619.0,91.0,253.3,4274,0,26892.101010101,2299353.0,0.0,244.378151260504,4274,0,27133.9658119658,2062619.0,0,9160.31063346977,37.1691707558004,YOUTUBE
117.833333333333,1361,0,137940.739130435,2331490.0,0.0,284.444444444444,2048,0,156487.058823529,2223814.0,0.0,184.837209302326,2048,0,77381.3902439025,2223814.0,0,2505.17156548322,13.2381990123673,YOUTUBE
217.2,1551,0,192699.333333333,1530038.0,482.0,38.1538461538462,265,0,20193.0,62005.0,180.0,111.166666666667,1551,0,78831.5454545454,1491818.0,26,1538.37815272382,13.2618806269295,YOUTUBE
175.928571428571,1551,0,133325.307692308,1530508.0,196.0,51.5454545454545,265,0,24187.5,81958.0,2.0,116.538461538462,1551,0,72217.875,1450647.0,2,1748.18215019481,14.4239451336205,YOUTUBE
129.272727272727,816,0,73891.2,327718.0,0.0,664.777777777778,4476,0,13591.0566037736,314922.0,0.0,565.454545454546,4476,0,11545.5,314922.0,0,50506.6909185397,87.9671733575852,YOUTUBE
70.625,816,0,33927.8,123977.0,0.0,953.571428571429,2840,0,66997.3333333333,184330.0,0.0,325.208333333333,2840,0,23132.5909090909,89120.0,0,15336.4890542073,45.1940100252104,YOUTUBE
155.666666666667,517,0,15821.2,50751.0,724.0,55.8,152,0,19375.5,43149.0,5144.0,101.083333333333,517,0,7910.6,32154.0,8,15333.8558390008,139.053927641393,YOUTUBE
102.428571428571,517,0,12335.6666666667,32245.0,1782.0,46.8,152,0,16405.75,43242.0,0.0,73.1538461538462,517,0,6728.54545454545,32245.0,0,12848.9204745048,162.131488637285,YOUTUBE
155.666666666667,517,0,16128.6,44786.0,763.0,55.8,152,0,17792.25,38496.0,4006.0,101.083333333333,517,0,8064.3,26082.0,1,15041.6031149635,136.403655617971,YOUTUBE
102.428571428571,517,0,12767.5,26279.0,3832.0,46.8,152,0,15176.75,38298.0,14.0,73.1538461538462,517,0,6964.09090909091,26279.0,4,12414.3332680634,156.647738398277,YOUTUBE
155.666666666667,517,0,17170.2,36826.0,515.0,55.8,152,0,16206.5,30276.0,6965.0,101.083333333333,517,0,8585.1,20970.0,25,14129.1307031951,128.128967629964,YOUTUBE
119.5,517,0,15730.6,33086.0,1798.0,58.5,152,0,16897.0,30264.0,4708.0,86.4545454545455,517,0,8739.22222222222,21167.0,29,12091.0836204595,127.140732076335,YOUTUBE
155.666666666667,517,0,17072.2,41519.0,661.0,55.8,152,0,17399.25,35662.0,5927.0,101.083333333333,517,0,8536.1,22525.0,61,14210.2365248767,128.864469722707,YOUTUBE
119.5,517,0,15841.8,28855.0,2510.0,58.5,152,0,19017.0,35733.0,4414.0,86.4545454545455,517,0,8801.0,22655.0,104,12006.2114153695,126.248279867187,YOUTUBE
90.2941176470588,623,0,269375.75,4171377.0,0.0,54.6363636363636,299,0,17758.6,85782.0,1.0,73.6551724137931,623,0,159630.074074074,4125308.0,0,495.590267498095,6.49650163387016,YOUTUBE
171.714285714286,1436,0,261559.384615385,3292454.0,0.0,55.9090909090909,273,0,10685.1,44303.0,137.0,116.115384615385,1436,0,141678.0,3286506.0,0,887.870146858839,7.35235298823153,YOUTUBE
50.7272727272727,249,0,90746.4,370438.0,59.0,571.581818181818,4488,0,16776.3703703704,369271.0,0.0,477.537313432836,4488,0,13960.9846153846,369271.0,0,35257.5969955833,72.7301578905609,YOUTUBE
96.0833333333333,844,0,63950.0,180002.0,0.0,953.571428571429,3096,0,89138.3333333333,179627.0,12.0,391.4,3096,0,39080.5555555556,178282.0,0,11128.0119411472,27.0097377212311,YOUTUBE
205.857142857143,1120,0,66246.7692307692,615954.0,28.0,144.602739726027,4274,0,3942.33333333333,91234.0,0.0,152.704545454545,4274,0,10014.0465116279,577284.0,0,15603.6636910015,101.020891584844,YOUTUBE
84.0476190476191,1120,0,42965.5,616040.0,0.0,388.461538461538,2048,0,20220.4166666667,74576.0,1.0,194.714285714286,2048,0,26039.696969697,577019.0,0,7930.78167366841,39.5666290395783,YOUTUBE
219.181818181818,1460,0,850223.5,8237953.0,1853.0,45.6935483870968,265,0,4338.39344262295,55041.0,0.0,70.8648648648649,1460,0,118086.597222222,8237593.0,0,616.778999874739,8.58597768704347,YOUTUBE
196.909090909091,1460,0,848686.5,8237982.0,1827.0,37.75,152,0,41252.7142857143,89682.0,136.0,123.4,1460,0,471492.5,8158019.0,82,290.802316285224,2.23875365049403,YOUTUBE
119.5,517,0,1637428.2,7998309.0,8727.0,58.5,152,0,37345.0,56919.0,4894.0,86.4545454545455,517,0,909682.333333333,7998309.0,202,116.157764963374,1.22142760213852,YOUTUBE
134.285714285714,517,0,1365682.16666667,7769310.0,870.0,41.5714285714286,152,0,5044.91176470588,49717.0,0.0,55.6976744186046,517,0,199855.926829268,7769310.0,0,292.283721944576,5.12564355810948,YOUTUBE
70.5,205,0,1639042.6,7800632.0,781.0,41.4242424242424,152,0,5644.375,49726.0,0.0,44.75,205,0,215663.5,7800632.0,0,218.420192373279,4.75887569975301,YOUTUBE
102.428571428571,517,0,1364635.66666667,7986645.0,6319.0,58.5,152,0,40058.0,64172.0,5389.0,79.25,517,0,818781.4,7986645.0,55,116.148217338596,1.34345992715516,YOUTUBE
179.5,517,0,1276124.85714286,8342902.0,924.0,53.75,216,0,9800.23076923077,124188.0,0.0,73.1836734693878,517,0,190061.14893617,8342902.0,0,401.438551579257,5.37341061790416,YOUTUBE
142.571428571429,517,0,1489020.33333333,8343003.0,800.0,54.974358974359,216,0,10102.5789473684,124424.0,0.0,66.8510638297872,517,0,198536.044444444,8343003.0,0,351.685369866227,5.14879917690849,YOUTUBE
29.3785310734463,1154,0,53019.2556818182,7180988.0,0.0,2186.60119641077,11360,0,2145.79441117765,364213.0,0.0,1861.44030482642,11360,0,7914.6641221374,7180988.0,0,235587.756549427,126.454914697051,YOUTUBE
146.375,517,0,1275456.85714286,8512951.0,2153.0,73.4,216,0,63464.5,128768.0,1.0,109.857142857143,517,0,744016.5,8512951.0,1,172.263204736275,1.45606089829101,YOUTUBE
145.625,517,0,1275456.85714286,8512951.0,1989.0,73.4,216,0,63355.0,128563.0,0.0,109.428571428571,517,0,744016.5,8512951.0,0,171.591176629371,1.45606089829101,YOUTUBE
38.263829787234,1156,0,39870.7735042735,4095539.0,0.0,2213.87308399755,10220,0,5445.01779141104,4290907.0,0.0,1938.84252811998,10220,0,5002.5528150134,4095539.0,0,387986.251737853,200.005123389549,YOUTUBE
19.7937743190662,1154,0,36416.0703125,7181816.0,0.0,2498.47417840375,7100,0,9524.36792452831,488045.0,1.0,1140.68365180467,7100,0,19877.4285714286,7181816.0,0,57630.5919197332,50.4155853238729,YOUTUBE
134.857142857143,517,0,1453042.33333333,8101410.0,660.0,38.3235294117647,152,0,12630.6060606061,134180.0,0.0,53.5,517,0,217956.35,8101410.0,0,257.73509237056,4.70277649630304,YOUTUBE
102.428571428571,517,0,1532689.66666667,9003176.0,2021.0,58.5,152,0,36141.6666666667,56574.0,6164.0,79.25,517,0,919613.8,9003176.0,103,103.412976186308,1.19615429868495,YOUTUBE
86.1666666666667,517,0,1742850.6,8301654.0,987.0,46.8,152,0,69718.0,143600.0,0.0,62.5833333333333,517,0,871425.3,8301654.0,0,86.1806513994946,1.2622998207649,YOUTUBE
37.2307692307692,329,0,348703.04,7771149.0,22.0,1325.70053475936,7300,0,3913.37096774194,132784.0,0.0,1162.96261682243,7300,0,41120.641509434,7771149.0,0,28548.5322984279,24.4333975407843,YOUTUBE
48.1395348837209,517,0,195212.976190476,7671822.0,51.0,1432.29501915709,6992,0,1224.95769230769,44884.0,0.0,1232.45573770492,6992,0,27059.2244224422,7671822.0,0,45847.2401022327,37.0779411253521,YOUTUBE
33.4782608695652,517,0,182063.666666667,7883004.0,0.0,1807.24444444444,4344,0,6162.81818181818,60076.0,2.0,900.717391304348,4344,0,91031.8333333333,7881186.0,0,10114.4105267205,11.1072256164358,YOUTUBE
66.4545454545455,517,0,437486.666666667,8894420.0,1.0,935.146853146853,6412,0,2327.83098591549,79072.0,0.0,814.385542168674,6412,0,56019.6341463415,8856519.0,0,14714.7885867542,17.9597310176528,YOUTUBE
191.291666666667,1215,0,400069.173913043,4277532.0,1.0,34.5838926174496,303,0,36055.5067567568,4276934.0,0.0,56.0,1215,0,53497.6220930233,4276826.0,0,1058.94730596046,18.8010964625574,YOUTUBE
34.7941176470588,517,0,278302.333333333,8894775.0,0.0,1191.95238095238,4096,0,14424.7,73917.0,2.0,468.107142857143,4096,0,170073.648148148,8854381.0,0,2854.31899491909,5.98869095599869,YOUTUBE
142.69387755102,1090,0,204556.291666667,3724109.0,1.0,488.128378378378,8760,0,20660.1966101695,2880292.0,0.0,437.797687861272,8760,0,28542.738372093,3723861.0,0,15427.4974431447,35.1370272771289,YOUTUBE
34.4736842105263,517,0,89068.6964285714,3561956.0,1.0,1360.64931506849,5840,0,11777.0934065934,3561498.0,0.0,1178.72813238771,5840,0,11847.6175771971,3561404.0,0,99963.3709694784,84.6056424745988,YOUTUBE
186.807692307692,1215,0,367956.88,4277397.0,18.0,41.3636363636364,265,0,251853.619047619,4277127.0,3.0,117.69387755102,1215,0,195721.744680851,4236573.0,3,626.921284907079,5.21800271814458,YOUTUBE
92.8461538461538,517,0,730140.0,8525498.0,0.0,60.1,299,0,26531.6666666667,76760.0,57.0,75.3333333333333,517,0,398258.181818182,8478121.0,0,206.353119493065,2.62506733868391,YOUTUBE
102.169230769231,1448,0,153381.78125,3724479.0,0.0,595.220338983051,2896,0,105024.0,2836459.0,0.0,334.072,2896,0,79808.406504065,3684549.0,0,4253.98877026016,12.6318783378974,YOUTUBE
120.833333333333,517,0,21655.3636363636,82080.0,14.0,45.7368421052632,337,0,116853.48,8485746.0,0.0,55.3483146067416,517,0,100736.068965517,8485746.0,0,562.069676101359,10.0410335966138,YOUTUBE
21.796875,629,0,79155.0634920635,3681859.0,0.0,1510.6231884058,5792,0,62969.75,3565240.0,0.0,788.268656716418,5792,0,37778.553030303,3565240.0,0,21181.6508845708,26.6705756773574,YOUTUBE
17.4926470588235,1156,0,21788.6191646192,4291498.0,0.0,2720.0325443787,9940,0,27662.7685459941,4415045.0,1.0,1240.30522088353,9940,0,12676.6067114094,4291498.0,0,98104.7158471473,78.9913503412511,YOUTUBE
174.538461538462,1126,0,105269.916666667,1034198.0,38.0,55.7962962962963,337,0,4978.30188679245,118284.0,0.0,77.6764705882353,1126,0,19139.9848484848,999348.0,0,4181.31485807515,53.0382611683142,YOUTUBE
127.375,1126,0,83304.6666666667,1034315.0,11.0,54.6363636363636,299,0,25655.4,118509.0,0.0,94.25,1126,0,48060.3846153846,986331.0,0,2111.92650271693,21.6074329569372,YOUTUBE
21.216,1093,0,1745.99196787149,61353.0,0.0,2215.09508196721,13140,0,1297.97697368421,61263.0,0.0,1224.65467625899,13140,0,784.750902527075,60601.0,0,1566198.66038569,1276.58987192698,YOUTUBE
21.15,1093,0,2699.70440251572,227729.0,0.0,1850.48360655738,4344,0,782.777777777778,26380.0,0.0,1123.21481481481,4344,0,1065.14392059553,227729.0,0,1059752.64005144,941.169892813795,YOUTUBE
6.0,6,6,0.0,0.0,0.0,6.0,6,6,0.0,0.0,0.0,6.0,6,6,694.0,694.0,694,17291.0662824208,2881.84438040346,YOUTUBE
0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,0.0,0.0,0,0,3173.33333333333,9519.0,0,0.0,420.168067226891,YOUTUBE
156.111111111111,814,0,78443.125,349850.0,235.0,520.4,1881,0,11596.9259259259,348796.0,0.0,461.953846153846,1881,0,9961.03174603175,348796.0,0,47848.3614720857,101.984718227378,YOUTUBE
44.3636363636364,258,0,509878.9,4355907.0,0.0,539.125,1606,0,105108.0,526761.0,1.0,240.05,1606,0,283266.055555556,4355907.0,0,941.596131944272,3.72637502748202,YOUTUBE
139.083333333333,1187,0,73807.8181818182,719779.0,0.0,1377.66666666667,4725,0,155055.8,719769.0,2081.0,522.894736842105,4725,0,47758.0,719755.0,0,12236.9396688698,22.1706003059543,YOUTUBE
164.230769230769,1169,0,428443.166666667,4385130.0,0.0,718.25,2872,0,106907.571428571,530276.0,12.0,358.227272727273,2872,0,257065.9,4385130.0,0,1532.87542221664,4.08455575010143,YOUTUBE
2144.03111111111,12924,0,58013.6875,3048323.0,0.0,500.907692307692,7180,0,49621.498069498,3164177.0,0.0,1263.53703703704,12924,0,26849.3099173554,3048323.0,0,47144.2776820064,37.3218573880271,MS_ONE_DRIVE
6.93250000000001,517,0,1551.3236030025,65164.0,0.0,2424.24609375,11680,0,1035.63316582915,67711.0,0.0,1454.24924824591,11680,0,621.877967235039,65164.0,0,2340043.77332279,1608.57015209912,YOUTUBE
11.3691275167785,1095,0,6109.47811447811,343805.0,0.0,1750.33467741935,5792,0,966.710827168797,29007.0,0.0,1459.36541689983,5792,0,1016.5350140056,343805.0,0,1437235.84539119,984.28505688848,YOUTUBE
6.0,6,6,0.0,0.0,0.0,6.0,6,6,0.0,0.0,0.0,6.0,6,6,851.0,851.0,851,14101.0575793184,2350.17626321974,YOUTUBE
0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,9612.0,9612.0,9612,0.0,208.073241781107,YOUTUBE
59.3157894736842,282,0,320070.222222222,4615166.0,0.0,342.533333333333,2048,0,81602.1428571428,874677.0,0.0,179.0,2048,0,174583.757575758,4608972.0,0,1087.43497954616,5.90148273017866,YOUTUBE
34.5172413793103,304,0,115883.928571429,3103057.0,0.0,533.642857142857,2048,0,13664.6153846154,82063.0,1.0,192.545454545455,2048,0,77255.9523809524,3059196.0,0,2610.98697896602,13.2521765929579,YOUTUBE
41.0588235294118,258,0,316054.0625,4937268.0,0.0,358.785714285714,1436,0,12198.0769230769,57967.0,0.0,178.78125,1436,0,168562.166666667,4891282.0,0,1131.33334585756,6.13028032189904,YOUTUBE
93.8333333333333,813,0,33686.1818181818,96201.0,0.0,1093.5,3096,0,31121.7777777778,98405.0,1.0,524.391304347826,3096,0,17645.1428571429,88496.0,0,32549.0894566966,59.3715254164103,YOUTUBE
192.0,1203,0,681378.636363636,7363303.0,68.0,57.8181818181818,303,0,3126.25925925926,72300.0,0.0,80.6470588235294,1203,0,113563.106060606,7326238.0,0,731.671684345842,8.93909607060018,YOUTUBE
8.19059405940595,1165,0,15137.0545905707,3449543.0,192.0,2025.02165439584,11584,0,2243.85441941075,3451564.0,0.0,1724.054532056,11584,0,2249.34845132743,3449543.0,0,767033.652649005,444.737110861175,YOUTUBE
4.30385487528345,1165,0,13853.2409090909,3538176.0,0.0,2231.49901380671,9940,0,9949.68577075099,3573910.0,0.0,1194.17070600632,9940,0,6436.56388595565,3537534.0,0,185921.049652641,155.526455410992,YOUTUBE
216.75,1480,0,399906.545454545,4161743.0,362.0,43.2857142857143,265,0,3977.6231884058,62685.0,0.0,67.8433734939759,1480,0,54308.2962962963,4124477.0,0,1280.07179859294,18.6407187861164,YOUTUBE
168.615384615385,1480,0,366001.333333333,4161806.0,97.0,56.7,265,0,30159.3333333333,87619.0,27.0,114.958333333333,1480,0,199637.090909091,4077945.0,5,628.185325372221,5.23677509371551,YOUTUBE
165.166666666667,517,0,568775.6,2565073.0,1887.0,36.7142857142857,151,0,10336.7037037037,123012.0,0.0,57.6857142857143,517,0,86178.1212121212,2564625.0,0,709.94606660342,11.9555058269026,YOUTUBE
11.6618181818182,1213,0,8512.59927140255,2152054.0,400.0,2169.34789100411,7300,0,863.089619118746,124887.0,0.0,1801.26842105264,7300,0,1447.77478314746,2152054.0,0,1244934.27400123,690.929142424055,YOUTUBE
122.166666666667,517,0,565674.6,2565413.0,2180.0,37.75,151,0,100648.0,177789.0,1.0,80.3636363636364,517,0,314263.666666667,2403884.0,1,312.547178183358,3.53560156316016,YOUTUBE
10.3714285714286,1213,0,16744.2831541219,2565274.0,0.0,2341.84923664122,8520,0,3716.58317399617,461308.0,1.0,1527.99130434782,8520,0,5817.75217932752,2565274.0,0,263297.054255933,172.101749808151,YOUTUBE
149.266666666667,1363,0,259577.0,3348601.0,47.0,198.048780487805,2226,0,3528.48148148148,62141.0,0.0,188.561224489796,2226,0,37854.9791666667,3348133.0,0,5084.92112717449,26.6917771165066,YOUTUBE
111.166666666667,1363,0,213171.588235294,3348567.0,0.0,382.692307692308,2048,0,26184.4166666667,101713.0,0.0,218.0,2048,0,120797.233333333,3265185.0,0,1924.98890013209,8.5542798027659,YOUTUBE
33.5714285714286,205,0,72511.6666666667,277533.0,95.0,286.055555555556,3496,0,5599.71428571429,50578.0,0.0,239.386363636364,3496,0,10358.8095238095,197154.0,0,24209.8972579125,98.834670282943,YOUTUBE
43.2727272727273,275,0,41877.3,239694.0,0.0,196.5,600,0,26847.8,80803.0,78.0,91.9444444444445,600,0,26173.3125,239694.0,0,3952.02173970146,40.5947852416464,YOUTUBE
148.923076923077,517,0,1251864.91666667,14885853.0,0.0,0.0,0,0,0.0,0.0,0.0,138.285714285714,517,0,1251864.91666667,14885853.0,0,128.874394661458,0.865375583987063,YOUTUBE
71.1555555555556,329,0,316072.363636364,13758259.0,0.0,0.0,0,0,0.0,0.0,0.0,69.6086956521739,329,0,316072.363636364,13758259.0,0,230.240715877492,3.23573773094539,YOUTUBE
266.06329113924,1682,0,193039.551282051,11457712.0,0.0,0.0,0,0,0.0,0.0,0.0,262.7375,1682,0,193039.551282051,11457712.0,0,1395.95413056378,5.24669947735568,YOUTUBE
663.598360655737,2896,0,108983.950413223,11453333.0,0.0,160.858333333333,2005,0,126392.613445378,11457861.0,0.0,412.600823045267,2896,0,62410.3112033195,11447730.0,0,6665.96413708369,16.0894787773459,YOUTUBE
59.6818181818182,329,0,3378.25581395349,43995.0,0.0,1224.4,7240,0,176026.316455696,13771218.0,0.0,804.624,7240,0,113140.658536585,13771036.0,0,7227.35157855525,8.91041376584194,YOUTUBE
0.0,0,0,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1,0.0,2000000.0,YOUTUBE
26.6507177033493,1189,0,5716.62019230769,1060084.0,0.0,0.0,0,0,0.0,0.0,0.0,26.5238095238095,1189,0,5716.62019230769,1060084.0,0,4684.38434826926,175.769538382096,YOUTUBE
169.85,1424,0,372750.842105263,6950171.0,0.0,0.0,0,0,0.0,0.0,0.0,161.761904761905,1424,0,372750.842105263,6950171.0,0,479.648745189746,2.82395493193845,YOUTUBE
14.9571984435798,1189,0,4636.90625,1066166.0,0.0,2078.20138888889,8688,0,384.09756097561,19211.0,0.0,1103.23443223443,8688,0,2182.07352941176,1066166.0,0,507448.729958687,459.122124800345,YOUTUBE
130.041666666667,1424,0,307841.652173913,6951992.0,0.0,56.7,265,0,6733.0,47137.0,0.0,94.5555555555556,1424,0,164659.488372093,6941749.0,0,600.958313124845,6.21437503583858,YOUTUBE
0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,10914.0,10914.0,10914,0.0,183.250870441635,YOUTUBE
0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,9971.0,9971.0,9971,0.0,200.581686891987,YOUTUBE
250.583333333333,1869,0,255309.636363636,2593600.0,40.0,43.6,265,0,17987.7857142857,59228.0,54.0,130.75,1869,0,108015.615384615,2556338.0,0,1303.58644725869,9.61399455776693,YOUTUBE
198.642857142857,1869,0,215915.769230769,2593572.0,84.0,51.5454545454545,265,0,24875.7,83406.0,0.0,128.769230769231,1869,0,116954.375,2513966.0,0,1192.77282273536,8.90660709927839,YOUTUBE
134.285714285714,517,0,1533564.83333333,8916584.0,248.0,55.8,152,0,20575.75,48440.0,4550.0,93.7692307692308,517,0,836489.909090909,8916584.0,46,132.479998400242,1.30415092764799,YOUTUBE
86.1666666666667,517,0,1839332.0,9076851.0,3657.0,58.5,152,0,23775.6666666667,48422.0,4299.0,68.2727272727273,517,0,1021851.11111111,9076851.0,6,81.6600809424291,1.08735127752902,YOUTUBE
129.571428571429,1169,0,51440.0,476203.0,151.0,2037.96666666667,7300,6,25899.7586206897,696864.0,1.0,1228.07692307692,7300,0,20576.0,476203.0,1,62072.3172628305,49.5723172628305,YOUTUBE
96.6086956521739,1169,0,46711.1818181818,473885.0,390.0,1478.05555555556,2920,0,22183.2,511692.0,0.0,923.866666666667,2920,0,17718.0344827586,473885.0,0,53940.753917205,57.4127666531082,YOUTUBE
