Fwd.Packet.Length.Mean,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.IAT.Mean,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.IAT.Mean,Bwd.IAT.Max,Bwd.IAT.Min,Packet.Length.Mean,Max.Packet.Length,Min.Packet.Length,Flow.IAT.Mean,Flow.IAT.Max,Flow.IAT.Min,Flow.Bytes.s,Flow.Packets.s,ProtocolName
6.0,6,6,0.0,0.0,0.0,6.0,6,6,0.0,0.0,0.0,6.0,6,6,61837.0,61837.0,61837,194.058573346055,32.3430955576758,SKYPE
0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,85149.0,85149.0,85149,0.0,23.488238264689,SKYPE
124.888888888889,533,0,5597264.5,43438712.0,400.0,454.418181818182,3037,0,24796.7592592593,585156.0,0.0,401.8,3037,0,710763.746031746,43438712.0,0,583.253658997176,1.42926960124897,SKYPE
84.4545454545455,533,0,4436699.1,43603795.0,0.0,377.4,1440,2,89850.25,178874.0,520.0,165.647058823529,1440,0,2957799.4,43603795.0,0,63.4706103914056,0.360628468132987,SKYPE
237.8,1428,0,4972600.88888889,39561794.0,14.0,582.666666666667,1436,0,7945229.6,39434470.0,17.0,345.529411764706,1436,0,2983560.53333333,39434470.0,14,131.252574105641,0.357514672402155,SKYPE
41.5,219,6,14229.5454545455,156293.0,0.0,878.0,3211,6,4449134.83333333,53238238.0,0.0,466.576923076923,3211,6,2224572.70833333,53233220.0,0,223.114008130213,0.468254718204779,SKYPE
400.7,1536,0,2929975.77777778,25523760.0,180.0,504.8,4155,0,9581768.66666667,59999375.0,37.0,431.190476190476,4155,0,4545739.05263158,59999223.0,37,104.84080626945,0.231564453383656,DROPBOX
0.0,0,0,289.0,289.0,289.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,289.0,289.0,289,0.0,6920.41522491349,DROPBOX
374.0,1536,0,2658640.8,25359602.0,65.0,373.1875,2920,0,5758741.4,59995944.0,74.0,360.178571428571,2920,0,3322354.73076923,59794487.0,0,116.749909873353,0.312567929259348,DROPBOX
53.6666666666667,149,6,45374.5,90473.0,276.0,1535.25,4380,6,19547083.3333333,58551032.0,51.0,806.375,4380,6,9773557.66666667,58550597.0,51,107.466837476752,0.119369702052883,SKYPE
135.0,783,0,7577741.5,59957082.0,1266.0,473.3,4155,0,12567.9387755102,194123.0,0.0,414.666666666667,4155,0,1045205.72413793,59957082.0,0,410.412521989566,0.973245128512235,DROPBOX
136.5,783,0,8659571.42857143,59969503.0,2117.0,778.333333333333,2707,0,95311.4,198382.0,49.0,384.133333333333,2707,0,4662846.15384615,59969503.0,28,95.0558424204431,0.23095831202468,DROPBOX
140.444444444444,856,0,7590809.875,59841855.0,2673.0,452.788461538461,4155,0,13260.4117647059,196388.0,0.0,400.145161290322,4155,0,1012107.98333333,59841855.0,0,408.536776848202,1.00450414719418,DROPBOX
101.0,581,0,61582.6923076923,450405.0,0.0,1099.12,3024,0,2527984.66666667,59992271.0,0.0,722.3,3024,0,1599805.39473684,59992030.0,0,475.255172894795,0.641525396057629,DROPBOX
113.555555555556,581,0,48371.4705882353,451706.0,0.0,889.0,3024,0,1030739.57627119,59991874.0,0.0,701.063291139241,3024,0,789790.636363636,59991564.0,0,910.713161382125,1.28260195341264,DROPBOX
135.833333333333,581,0,2418318.39130435,55304710.0,0.0,453.789473684211,5350,0,8568.59459459459,91774.0,0.0,325.460317460317,5350,0,911824.967213115,55304190.0,0,368.635604011073,1.11468042570652,SKYPE
120.260869565217,581,0,2528201.54545455,53604721.0,0.0,779.571428571429,1448,0,23617.6923076923,122954.0,0.0,360.0,1448,0,1545012.05555556,53604721.0,0,245.95277339979,0.665223144429258,SKYPE
6.0,6,6,0.0,0.0,0.0,6.0,6,6,0.0,0.0,0.0,6.0,6,6,875.0,875.0,875,13714.2857142857,2285.71428571429,SKYPE
0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,123009.0,123009.0,123009,0.0,16.2589729206806,SKYPE
1474.03125,2932,0,11830.5555555556,128693.0,0.0,175.132075471698,2729,0,12461.9038461538,151920.0,0.0,878.135593220339,2932,0,6425.21551724138,90516.0,0,139026.599134606,156.978499312381,DROPBOX
130.0,501,0,1219630.25,8976885.0,380.0,525.53125,5744,0,9272.73015873016,97864.0,0.0,470.324324324324,5744,0,135514.472222222,8976885.0,0,3567.06469030265,7.48177572670078,SKYPE
156.0,949,0,886657.181818182,9136076.0,0.0,833.625,2872,0,70346.7142857143,106259.0,0.0,406.714285714286,2872,0,513327.842105263,9136076.0,0,875.709982816973,2.05060293365407,SKYPE
101.785714285714,517,0,705228.769230769,8737387.0,28.0,239.583333333333,1460,0,3266.28169014085,74567.0,0.0,214.655172413793,1460,0,107858.517647059,8737387.0,0,2036.9822165726,9.3804803547654,SKYPE
87.2,517,0,654617.928571429,8936495.0,0.0,657.5,5667,0,28435.3333333333,94835.0,0.0,303.192307692308,5667,0,381860.458333333,8841920.0,0,860.152776139539,2.72787256165019,SKYPE
0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,86194.0,86194.0,86194,0.0,23.2034712392974,DROPBOX
175.111111111111,1272,0,81232.625,244961.0,0.0,547.444444444444,2872,0,7561148.125,59999258.0,68.0,342.263157894737,2872,0,3565390.17647059,59961699.0,0,107.289635308126,0.296972694994045,DROPBOX
0.0,0,0,68.0,68.0,68.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,68.0,68.0,68,0.0,29411.7647058824,DROPBOX
138.75,1272,0,61916.9090909091,208236.0,0.0,451.454545454545,4155,0,6067971.0,59999260.0,51.0,276.291666666667,4155,0,2758170.68181818,59998618.0,0,109.278621840184,0.379039104558019,DROPBOX
176.571428571429,383,0,52918.6666666667,118895.0,13.0,104.0,214,0,679596.8,3044852.0,28722.0,160.214285714286,383,0,283169.333333333,3044852.0,13,547.375657439365,3.82574384231814,SKYPE
68.1666666666667,217,0,888143.2,4319297.0,349.0,13.1052631578947,39,0,6751.44444444445,118882.0,0.0,25.3076923076923,217,0,185029.833333333,4319057.0,0,148.174303423142,5.62972277443547,SKYPE
54.25,217,0,1471325.66666667,4319340.0,1498.0,0.0,0,0,0.0,0.0,0.0,36.1666666666667,217,0,1103494.25,4319340.0,74,49.1620142107673,1.13276530439556,SKYPE
33.8,145,6,10689.1111111111,96005.0,0.0,835.285714285714,1460,6,4441443.15384615,57647896.0,0.0,487.08,1460,6,2510393.26086957,57642843.0,0,208.38585051069,0.415663265646323,SKYPE
77.5,149,6,127267.0,127267.0,127267.0,1394.59090909091,6129,6,2607146.71428571,54623324.0,0.0,1239.4,6129,6,2380442.08695652,54622901.0,0,563.21288365727,0.438354819294801,SKYPE
6.0,6,6,6.0,6.0,6.0,0.0,0,0,0.0,0.0,0.0,6.0,6,6,6.0,6.0,6,2000000.0,333333.333333333,SKYPE
170.727272727273,1477,0,5835525.6,56960022.0,0.0,1534.90909090909,5792,0,114093.9,336043.0,5.0,815.739130434783,5792,0,2778821.71428571,56960022.0,0,321.51345544607,0.377001173638926,SKYPE
307.666666666667,709,107,608315.0,1216629.0,1.0,226.5,453,0,30827317.6666667,92369216.0,5.0,242.0,709,0,15597699.5,92369216.0,1,19.543480327553,0.074797354998836,SKYPE
62.4,219,0,8494435.14285714,62910081.0,0.0,0.0,0,0,0.0,0.0,0.0,58.5,219,0,8494435.14285714,62910081.0,0,7.87069907919211,0.126132998063976,SKYPE
144.666666666667,214,6,0.5,1.0,0.0,0.0,0,0,0.0,0.0,0.0,162.0,214,6,0.5,1.0,0,434000000.0,3000000.0,SKYPE
194.636363636364,965,0,125970.0,470200.0,231.0,495.441176470588,2920,0,8836.44776119403,102481.0,0.0,447.8875,2920,0,16150.0,470200.0,0,28444.0739858697,62.7133444470906,SKYPE
157.333333333333,965,0,114416.0,629105.0,0.0,833.625,2872,0,71263.2857142857,110627.0,0.0,407.47619047619,2872,0,66240.8421052632,629105.0,0,6798.95373819301,15.8909751973659,SKYPE
151.444444444444,773,0,13502865.25,107527354.0,2406.0,1378.14285714286,2920,0,64590.3333333333,210200.0,67.0,647.647058823529,2920,0,7201528.13333333,107527354.0,28,101.92281227127,0.148116711747531,SKYPE
92.3636363636364,581,0,10996386.8,108187762.0,411.0,968.142857142857,4344,0,245534.166666667,345184.0,339.0,410.157894736842,4344,0,6468462.82352941,108187762.0,1,70.8687329914586,0.163690131380246,SKYPE
53.4,219,0,15776212.0,62996492.0,678.0,11.4,39,0,15800172.75,62997097.0,1825.0,29.4545454545455,219,0,7022310.44444444,62996492.0,103,5.12651787254445,0.158225860263718,SKYPE
59.3333333333333,166,6,20930030.0,41860018.0,42.0,0.0,0,0,0.0,0.0,0.0,46.0,166,6,20930030.0,41860018.0,42,4.25226337468222,0.0716673602474531,SKYPE
43.8767123287671,482,0,791570.510344828,24653454.0,0.0,30.241134751773,544,0,818570.528571429,24653286.0,0.0,37.2430555555555,544,0,401320.713286713,24653203.0,0,92.9622894421569,2.50048519867845,SKYPE
116.818181818182,293,0,9244332.7,41263958.0,0.0,75.2857142857143,185,0,15389426.6666667,41383730.0,11448.0,110.789473684211,293,0,5437842.76470588,41263958.0,0,19.6011984726599,0.194713892112516,DROPBOX
113.285714285714,517,0,1756288.5,9533049.0,1844.0,40.3846153846154,150,0,26408.3157894737,383053.0,0.0,50.3829787234043,517,0,234171.8,9533049.0,0,224.716307523887,4.36526610899443,DROPBOX
81.1428571428571,517,0,1709128.5,9815264.0,49349.0,54.75,150,0,111253.666666667,177924.0,270.0,65.5833333333333,517,0,1025477.1,9815264.0,3,76.7447659240757,1.07267144239496,DROPBOX
138.333333333333,952,0,619992.647058824,8215321.0,40.0,59.0425531914893,1642,0,24995.2795698925,1131286.0,0.0,71.1504424778761,1642,0,94953.8288288288,8215248.0,0,762.817395841981,10.6263119818783,DROPBOX
125.166666666667,952,0,603268.176470588,8215422.0,0.0,34.6923076923077,194,0,170103.166666667,1131387.0,0.0,84.5,952,0,341851.966666667,8113181.0,0,263.661883277157,3.02275088076623,DROPBOX
175.714285714286,923,0,3567705.33333333,21145022.0,1783.0,735.5,2719,0,59409.0,120074.0,48.0,403.071428571429,2719,0,1783852.66666667,21031478.0,2,263.614820207498,0.60729978073675,DROPBOX
74.4375,256,0,1875983.58064516,25400505.0,0.0,119.466666666667,421,0,2006489.82758621,25441604.0,0.0,98.7460317460317,421,0,953912.262295082,25400359.0,0,102.528589425209,1.06549992362772,DROPBOX
114.923076923077,597,0,2566118.16666667,28458803.0,0.0,1019.07692307692,2896,0,2383612.58333333,28255639.0,0.0,546.0,2896,0,1231736.72,28255639.0,0,478.738670712033,0.844336279915403,SKYPE
299.741176470588,1640,0,1250013.44047619,19207651.0,0.0,73.7702702702703,219,0,1438375.91780822,19207547.0,0.0,195.18125,1640,0,664566.955696202,19100462.0,0,294.633664508988,1.51426294265537,DROPBOX
0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,166972.0,166972.0,166972,0.0,11.9780562010397,SKYPE
69.75,231,0,73050.4285714286,292353.0,1000.0,528.742857142857,2920,0,9108.73529411765,97400.0,0.0,433.272727272727,2920,0,12175.0714285714,199896.0,0,37281.4865660317,84.0906379741588,SKYPE
36.25,145,0,21099490.0,62814088.0,240765.0,1782.66666666667,4344,0,31528911.5,63057796.0,27.0,686.625,4344,0,10549745.0,62814088.0,1,86.779348695158,0.110587191128,SKYPE
62.3333333333333,211,0,12660316.6,62813298.0,191.0,1079.8,5348,0,15825284.0,62814020.0,812.0,481.083333333333,5348,0,6330158.3,62813298.0,32,91.1983512323854,0.173771325750258,SKYPE
64.25,257,0,10388362.8571429,72492482.0,532.0,578.666666666667,1460,32,14521625.4,72601061.0,999.0,282.866666666667,1460,0,5593733.84615385,72492482.0,532,54.8140818008722,0.192523117213299,DROPBOX
1.33333333333333,2,0,16895105.4,83521598.0,0.0,0.666666666666667,2,0,16892790.6,83270136.0,0.0,1.07692307692308,2,0,7701373.09090909,83270136.0,0,0.141651245567733,0.141651245567733,SKYPE
45.8,211,0,15742413.25,62721647.0,1344.0,15.0,39,0,17660.0,242765.0,0.0,21.6190476190476,211,0,3314192.26315789,62721647.0,0,7.20982216624252,0.317613311288217,SKYPE
128.5,257,0,26709892.0,79919502.0,103929.0,1361.0,1361,1361,80021989.0,80021989.0,80021989.0,499.0,1361,0,16025935.2,79919502.0,1674,40.3845386820234,0.0748786254920087,DROPBOX
88.6,481,0,4841726.55555556,40926702.0,333.0,768.0,2624,0,5915557.71428571,40482060.0,12.0,370.0,2624,0,2563267.0,40482060.0,12,161.32904288344,0.413075785476802,SKYPE
128.5,257,0,11439526.7142857,79901567.0,1.0,1138.0,1138,1138,79988834.0,79988834.0,79988834.0,323.727272727273,1138,0,8897409.66666667,79901567.0,1,41.2604482500631,0.12488029131375,DROPBOX
42.8888888888889,138,0,3010357.875,23248404.0,238.0,131.0,887,0,4019717.83333333,23457748.0,10037.0,80.2352941176471,887,0,1619478.46666667,23248404.0,2,53.63866729606,0.65864825536221,SKYPE
139.125,342,0,10244257.1428571,39053366.0,470.0,908.666666666667,1363,0,20106905.5,39295627.0,918184.0,341.333333333333,1363,0,7170980.0,39053366.0,470,53.5352211273773,0.15339604907558,DROPBOX
110.333333333333,293,0,2762661.57142857,32070161.0,0.0,67.7407407407407,184,0,3715465.0,32162352.0,0.0,95.21875,293,0,1559567.01612903,32070161.0,0,59.9939054631116,0.651545603202212,DROPBOX
34.1212121212121,133,0,3375633.5625,48266151.0,0.0,39.125,565,0,3476543.90322581,48262809.0,0.0,36.060606060606,565,0,1687816.78125,48019014.0,0,22.0143859290711,0.601738892089831,SKYPE
105.555555555556,545,0,5344668.375,41551966.0,136.0,877.714285714286,2872,0,6951749.83333333,41426211.0,50.0,417.294117647059,2872,0,2850489.8,41426211.0,4,165.913006716717,0.374204695160343,SKYPE
128.6,645,0,49374.7777777778,149808.0,157.0,630.068965517241,4380,0,7681.73684210527,148866.0,0.0,548.260869565217,4380,0,6632.4328358209,148866.0,0,85131.1848379627,153.024598704242,SKYPE
93.9090909090909,645,0,38017.8,98011.0,0.0,1161.2,4308,0,71923.75,99309.0,5.0,402.294117647059,4308,0,25345.2,92274.0,0,17988.942021895,42.085549400544,SKYPE
215.9,965,0,492862.222222222,3876652.0,0.0,348.561403508772,5744,0,11763.8035714286,105281.0,0.0,323.926470588235,5744,0,67208.4848484848,3776942.0,0,4965.77813046693,15.1045142207874,SKYPE
80.3571428571428,517,0,290124.769230769,3454593.0,0.0,375.08064516129,2896,0,5203.80327868852,75596.0,0.0,316.623376623377,2896,0,50288.2933333333,3454189.0,0,6464.06241134451,20.1504816760534,SKYPE
158.666666666667,965,0,400382.181818182,3737791.0,0.0,185.0,437,0,133786.5,206848.0,102220.0,157.166666666667,965,0,275262.75,3737791.0,0,642.340818000256,3.85994835843208,SKYPE
88.7333333333333,517,0,268095.571428571,3454883.0,0.0,258.777777777778,1448,0,41818.125,137534.0,1.0,146.4,1448,0,163188.608695652,3353560.0,0,975.132002500175,6.3943082131159,SKYPE
39.0,186,0,8683686.57142857,59959842.0,1404.0,459.888888888889,2896,0,7585074.125,59999100.0,60.0,247.277777777778,2896,0,3799135.1875,59959714.0,20,73.2239013013537,0.279668910834198,DROPBOX
